document_id,decision,first_submission_month,first_submitted_at,version_submitted_at,target_system,evaluation_domain,evaluation_setup,modality,material_origin,scoring_source,task_language
arxiv:2606.05463v2,included,2026-06,2026-06-03T21:41:39Z,2026-06-09T17:31:07Z,"[""agent_or_tool_system""]","[""healthcare_biomedicine"", ""law_and_public_policy""]","[""fixed_items"", ""interactive_loop""]","[""text""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2606.05464v1,included,2026-06,2026-06-03T21:43:38Z,2026-06-03T21:43:38Z,"[""answering_model""]","[""general_or_cross_domain"", ""mathematics_and_formal_reasoning""]","[""interactive_loop"", ""runtime_generated_items""]","[""structured_data"", ""text""]","[""program_or_simulation""]","[""execution_or_environment""]","[""en""]"
arxiv:2606.05522v1,included,2026-06,2026-06-03T23:53:27Z,2026-06-03T23:53:27Z,"[""answering_model""]","[""social_sciences_and_humanities""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""human_judge"", ""reference_or_metric""]","[""bn"", ""en""]"
arxiv:2606.05531v1,included,2026-06,2026-06-04T00:21:22Z,2026-06-04T00:21:22Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""image"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""ar"", ""en""]"
arxiv:2606.05553v2,included,2026-06,2026-06-04T01:07:11Z,2026-09-02T18:48:36Z,"[""answering_model""]","[""language_and_communication"", ""social_sciences_and_humanities""]","[""fixed_items""]","[""text""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge""]","[""en""]"
arxiv:2606.05557v1,included,2026-06,2026-06-04T01:11:06Z,2026-06-04T01:11:06Z,"[""agent_or_tool_system""]","[""general_or_cross_domain"", ""social_sciences_and_humanities""]","[""fixed_items"", ""interactive_loop""]","[""structured_data"", ""text""]","[""human_or_real_world"", ""program_or_simulation""]","[""llm_judge""]","[""en""]"
arxiv:2606.05563v1,included,2026-06,2026-06-04T01:19:40Z,2026-06-04T01:19:40Z,"[""answering_model""]","[""finance_and_business"", ""healthcare_biomedicine"", ""law_and_public_policy"", ""social_sciences_and_humanities""]","[""fixed_items"", ""interactive_loop""]","[""text""]","[""generative_model"", ""program_or_simulation""]","[""llm_judge""]","[""en""]"
arxiv:2606.05567v1,included,2026-06,2026-06-04T01:28:36Z,2026-06-04T01:28:36Z,"[""agent_or_tool_system""]","[""cybersecurity""]","[""fixed_items"", ""interactive_loop""]","[""structured_data"", ""text""]","[""human_or_real_world"", ""program_or_simulation""]","[""execution_or_environment"", ""human_judge"", ""llm_judge""]","[""en""]"
arxiv:2606.05570v1,included,2026-06,2026-06-04T01:42:40Z,2026-06-04T01:42:40Z,"[""agent_or_tool_system""]","[""software_and_coding""]","[""fixed_items""]","[""code"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""execution_or_environment""]","[""en""]"
arxiv:2606.05574v1,included,2026-06,2026-06-04T01:49:07Z,2026-06-04T01:49:07Z,"[""agent_or_tool_system""]","[""software_and_coding""]","[""fixed_items"", ""interactive_loop""]","[""code"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""execution_or_environment"", ""llm_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2606.05576v1,included,2026-06,2026-06-04T01:51:16Z,2026-06-04T01:51:16Z,"[""answering_model""]","[""engineering"", ""general_or_cross_domain"", ""healthcare_biomedicine"", ""other""]","[""fixed_items""]","[""image"", ""text""]","[""generative_model"", ""human_or_real_world"", ""program_or_simulation""]","[""reference_or_metric""]","[""en""]"
arxiv:2606.05622v2,included,2026-06,2026-06-04T02:47:29Z,2026-07-09T05:22:20Z,"[""answering_model""]","[""other""]","[""fixed_items"", ""interactive_loop""]","[""text""]","[""generative_model""]","[""llm_judge""]","[""en""]"
arxiv:2606.05635v1,included,2026-06,2026-06-04T03:01:12Z,2026-06-04T03:01:12Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""image"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge"", ""other_model_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2606.05661v1,included,2026-06,2026-06-04T03:43:28Z,2026-06-04T03:43:28Z,"[""agent_or_tool_system""]","[""engineering"", ""finance_and_business"", ""general_or_cross_domain"", ""healthcare_biomedicine"", ""software_and_coding""]","[""fixed_items"", ""interactive_loop""]","[""code"", ""structured_data"", ""text""]","[""human_or_real_world"", ""program_or_simulation""]","[""execution_or_environment"", ""reference_or_metric""]","[""en""]"
arxiv:2606.05744v1,included,2026-06,2026-06-04T06:17:11Z,2026-06-04T06:17:11Z,"[""answering_model""]","[""law_and_public_policy"", ""other""]","[""fixed_items""]","[""image"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge"", ""reference_or_metric""]","[""en"", ""zh""]"
arxiv:2606.05793v1,included,2026-06,2026-06-04T07:22:44Z,2026-06-04T07:22:44Z,"[""agent_or_tool_system"", ""embodied_system""]","[""general_or_cross_domain""]","[""fixed_items"", ""interactive_loop""]","[""text""]","[""generative_model"", ""program_or_simulation""]","[""execution_or_environment"", ""llm_judge""]","[""en""]"
arxiv:2606.05804v1,included,2026-06,2026-06-04T07:33:56Z,2026-06-04T07:33:56Z,"[""answering_model""]","[""general_or_cross_domain"", ""social_sciences_and_humanities""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2606.05806v1,included,2026-06,2026-06-04T07:38:46Z,2026-06-04T07:38:46Z,"[""agent_or_tool_system""]","[""engineering"", ""finance_and_business"", ""general_or_cross_domain"", ""other""]","[""fixed_items"", ""interactive_loop""]","[""structured_data"", ""text""]","[""generative_model"", ""human_or_real_world"", ""program_or_simulation""]","[""execution_or_environment""]","[""en""]"
arxiv:2606.05818v1,included,2026-06,2026-06-04T07:59:08Z,2026-06-04T07:59:08Z,"[""answering_model""]","[""mathematics_and_formal_reasoning""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""llm_judge""]","[""en""]"
arxiv:2606.05844v1,included,2026-06,2026-06-04T08:19:52Z,2026-06-04T08:19:52Z,"[""answering_model""]","[""cybersecurity""]","[""fixed_items""]","[""code"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""execution_or_environment"", ""reference_or_metric""]","[""en""]"
arxiv:2606.05874v1,included,2026-06,2026-06-04T08:47:15Z,2026-06-04T08:47:15Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""image"", ""text""]","[""generative_model"", ""human_or_real_world"", ""program_or_simulation""]","[""reference_or_metric""]","[""en"", ""es"", ""fr"", ""zh""]"
arxiv:2606.05920v1,included,2026-06,2026-06-04T09:24:30Z,2026-06-04T09:24:30Z,"[""agent_or_tool_system""]","[""software_and_coding""]","[""fixed_items"", ""interactive_loop""]","[""code"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""execution_or_environment"", ""llm_judge""]","[""en""]"
arxiv:2606.06002v2,included,2026-06,2026-06-04T10:56:21Z,2026-06-05T01:59:58Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""image"", ""text""]","[""generative_model""]","[""llm_judge""]","[""en""]"
arxiv:2606.06022v1,included,2026-06,2026-06-04T11:14:44Z,2026-06-04T11:14:44Z,"[""answering_model""]","[""language_and_communication"", ""social_sciences_and_humanities""]","[""fixed_items""]","[""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""de"", ""en""]"
arxiv:2606.06037v3,included,2026-06,2026-06-04T11:31:38Z,2026-08-29T18:05:24Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""audio"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge""]","[""de"", ""en"", ""es"", ""fr"", ""it""]"
arxiv:2606.06055v2,included,2026-06,2026-06-04T11:54:51Z,2026-08-03T14:34:11Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""text""]","[""generative_model""]","[""llm_judge""]","[""en""]"
arxiv:2606.06099v1,included,2026-06,2026-06-04T12:38:43Z,2026-06-04T12:38:43Z,"[""answering_model""]","[""general_or_cross_domain"", ""social_sciences_and_humanities""]","[""fixed_items"", ""interactive_loop""]","[""text""]","[""generative_model""]","[""llm_judge""]","[""en"", ""zh""]"
arxiv:2606.06147v1,included,2026-06,2026-06-04T13:23:05Z,2026-06-04T13:23:05Z,"[""embodied_system""]","[""engineering""]","[""fixed_items"", ""interactive_loop""]","[""image"", ""text""]","[""generative_model"", ""program_or_simulation""]","[""execution_or_environment""]","[""en""]"
arxiv:2606.06217v1,included,2026-06,2026-06-04T14:31:11Z,2026-06-04T14:31:11Z,"[""answering_model""]","[""natural_sciences"", ""other""]","[""fixed_items""]","[""image"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2606.06271v1,included,2026-06,2026-06-04T15:13:25Z,2026-06-04T15:13:25Z,"[""answering_model""]","[""education"", ""language_and_communication""]","[""fixed_items""]","[""text""]","[""generative_model"", ""human_or_real_world""]","[""human_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2606.06294v2,included,2026-06,2026-06-04T15:31:22Z,2026-06-21T07:27:04Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""text"", ""video""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2606.06322v1,included,2026-06,2026-06-04T15:57:29Z,2026-06-04T15:57:29Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""image"", ""text""]","[""human_or_real_world"", ""program_or_simulation""]","[""reference_or_metric""]","[""en"", ""fr""]"
arxiv:2606.06338v1,included,2026-06,2026-06-04T16:12:43Z,2026-06-04T16:12:43Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""image"", ""text"", ""video""]","[""generative_model""]","[""reference_or_metric""]","[""en""]"
arxiv:2606.06388v2,included,2026-06,2026-06-04T16:56:12Z,2026-06-06T00:32:51Z,"[""answering_model""]","[""social_sciences_and_humanities""]","[""fixed_items""]","[""structured_data"", ""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2606.06399v2,included,2026-06,2026-06-04T17:06:22Z,2026-06-06T00:36:15Z,"[""agent_or_tool_system""]","[""general_or_cross_domain""]","[""fixed_items"", ""interactive_loop"", ""runtime_generated_items""]","[""text""]","[""program_or_simulation""]","[""execution_or_environment"", ""other_model_judge""]","[""en""]"
arxiv:2606.06420v1,included,2026-06,2026-06-04T17:26:38Z,2026-06-04T17:26:38Z,"[""answering_model""]","[""language_and_communication""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""llm_judge"", ""reference_or_metric""]","[""koi"", ""ru""]"
arxiv:2606.06443v3,included,2026-06,2026-06-04T17:41:54Z,2026-08-31T11:49:45Z,"[""answering_model""]","[""social_sciences_and_humanities""]","[""fixed_items"", ""runtime_generated_items""]","[""image"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2606.06460v4,included,2026-06,2026-06-04T17:50:54Z,2026-08-01T09:25:14Z,"[""agent_or_tool_system""]","[""cybersecurity""]","[""fixed_items"", ""interactive_loop""]","[""text""]","[""human_or_real_world"", ""program_or_simulation""]","[""execution_or_environment"", ""reference_or_metric""]","[""en""]"
arxiv:2606.06462v1,included,2026-06,2026-06-04T17:52:04Z,2026-06-04T17:52:04Z,"[""answering_model""]","[""general_or_cross_domain"", ""healthcare_biomedicine"", ""language_and_communication"", ""mathematics_and_formal_reasoning"", ""social_sciences_and_humanities"", ""software_and_coding""]","[""fixed_items""]","[""audio"", ""code"", ""image"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""de"", ""en"", ""es"", ""fr"", ""it"", ""multilingual_unspecified""]"
arxiv:2606.06485v1,included,2026-06,2026-06-04T17:59:04Z,2026-06-04T17:59:04Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""structured_data"", ""text""]","[""generative_model"", ""human_or_real_world"", ""program_or_simulation""]","[""reference_or_metric""]","[""en""]"
arxiv:2606.06492v1,included,2026-06,2026-06-04T17:59:46Z,2026-06-04T17:59:46Z,"[""answering_model""]","[""software_and_coding""]","[""fixed_items""]","[""code""]","[""human_or_real_world""]","[""reference_or_metric""]","[""not_applicable""]"
arxiv:2606.06526v2,included,2026-06,2026-06-02T20:38:39Z,2026-08-28T20:48:55Z,"[""answering_model""]","[""mathematics_and_formal_reasoning""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2606.06538v1,included,2026-06,2026-06-04T01:11:21Z,2026-06-04T01:11:21Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""image"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2606.06546v1,included,2026-06,2026-06-04T07:40:12Z,2026-06-04T07:40:12Z,"[""answering_model""]","[""education""]","[""interactive_loop"", ""runtime_generated_items""]","[""text""]","[""generative_model"", ""human_or_real_world""]","[""human_judge"", ""llm_judge""]","[""en""]"
arxiv:2606.06560v1,included,2026-06,2026-06-04T14:01:32Z,2026-06-04T14:01:32Z,"[""agent_or_tool_system""]","[""general_or_cross_domain""]","[""fixed_items"", ""interactive_loop""]","[""image"", ""structured_data"", ""text""]","[""human_or_real_world""]","[""execution_or_environment""]","[""en""]"
arxiv:2606.06586v2,included,2026-06,2026-06-04T18:00:02Z,2026-08-06T23:10:55Z,"[""answering_model""]","[""general_or_cross_domain"", ""language_and_communication""]","[""fixed_items""]","[""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""ar"", ""bn"", ""de"", ""en"", ""es"", ""fr"", ""id"", ""ja"", ""pt"", ""ru"", ""sw"", ""zh""]"
arxiv:2606.06614v1,included,2026-06,2026-06-04T18:04:47Z,2026-06-04T18:04:47Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2606.06622v3,included,2026-06,2026-06-04T18:18:02Z,2026-07-03T19:42:53Z,"[""answering_model""]","[""mathematics_and_formal_reasoning""]","[""fixed_items""]","[""code"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2606.06749v1,included,2026-06,2026-06-04T22:19:42Z,2026-06-04T22:19:42Z,"[""agent_or_tool_system""]","[""natural_sciences""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2606.06758v2,included,2026-06,2026-06-04T22:44:57Z,2026-06-08T19:53:29Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""text""]","[""human_or_real_world"", ""program_or_simulation""]","[""reference_or_metric""]","[""en""]"
arxiv:2606.06788v1,included,2026-06,2026-06-05T00:14:44Z,2026-06-05T00:14:44Z,"[""answering_model""]","[""language_and_communication"", ""natural_sciences"", ""software_and_coding""]","[""fixed_items""]","[""text""]","[""generative_model"", ""human_or_real_world""]","[""other_model_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2606.06836v1,included,2026-06,2026-06-05T02:23:05Z,2026-06-05T02:23:05Z,"[""answering_model"", ""embodied_system""]","[""engineering""]","[""fixed_items"", ""interactive_loop""]","[""structured_data"", ""text"", ""video""]","[""generative_model"", ""human_or_real_world"", ""program_or_simulation""]","[""execution_or_environment"", ""llm_judge""]","[""en""]"
arxiv:2606.06891v1,included,2026-06,2026-06-05T04:16:24Z,2026-06-05T04:16:24Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""text"", ""video""]","[""human_or_real_world"", ""program_or_simulation""]","[""llm_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2606.06960v3,included,2026-06,2026-06-05T06:39:16Z,2026-08-12T07:10:01Z,"[""answering_model""]","[""finance_and_business"", ""general_or_cross_domain""]","[""fixed_items"", ""interactive_loop""]","[""structured_data"", ""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""zh""]"
arxiv:2606.07069v1,included,2026-06,2026-06-05T09:09:03Z,2026-06-05T09:09:03Z,"[""answering_model""]","[""language_and_communication"", ""mathematics_and_formal_reasoning""]","[""fixed_items""]","[""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""ar"", ""az"", ""bg"", ""bs"", ""ca"", ""cs"", ""da"", ""de"", ""el"", ""en"", ""es"", ""et"", ""eu"", ""fi"", ""fr"", ""gl"", ""he"", ""hr"", ""hu"", ""id"", ""is"", ""it"", ""ja"", ""ka"", ""kk"", ""ko"", ""lt"", ""lv"", ""ms"", ""nb"", ""nl"", ""nn"", ""pl"", ""pt"", ""ru"", ""sk"", ""sl"", ""sq"", ""sr"", ""sv"", ""th"", ""tr"", ""zh""]"
arxiv:2606.07085v1,included,2026-06,2026-06-05T09:31:21Z,2026-06-05T09:31:21Z,"[""answering_model""]","[""software_and_coding""]","[""fixed_items""]","[""code""]","[""human_or_real_world""]","[""execution_or_environment"", ""other_model_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2606.07167v1,included,2026-06,2026-06-05T11:35:27Z,2026-06-05T11:35:27Z,"[""answering_model""]","[""general_or_cross_domain"", ""language_and_communication"", ""mathematics_and_formal_reasoning"", ""natural_sciences"", ""social_sciences_and_humanities"", ""software_and_coding""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""ur""]"
